id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
3396,"Narrative, of a five years' expedition, against the revolted negroes of Surinam, in Guiana, on the wild coast of South America, from the year 1772, to 1777. Elucidating the history of that country, and describing its productions, viz. quadrupedes, birds fishes, reptiles, trees, shrubs, fruits, & roots. With an account of the Indians of Guiana, & Negroes of Guinea. By Captn. J.G. Stedman. Illustrated with 80 elegant engravings designed from nature drawings by the author",,1796,,,,Antislavery movements (FAST Topic),Travel writing (FAST Forms),,Source-text (Translation Status),author::person::1293::John Gabriel Stedman; publisher::person::1737::Joseph Johnson,English,2643743::London::United Kingdom,,,,,,1,-0.9373106438128488,-0.6622995549045169
3426,Nature and art,,1796,,,,Education (FAST Topic); Human rights (FAST Topic); Social problems (FAST Topic); Women's rights (FAST Topic),Fiction (FAST Forms),,Source-text (Translation Status),author::person::1208::Elizabeth Inchbald; publisher::person::1828::George Robinson,English,2643743::London::United Kingdom,,,,,,1,-0.9173027083791432,-0.7384379541671379
3608,Necessità di stabilire una repubblica in Italia,,1796-06,,,,Politics and government (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),"author::person::1397::Matteo Galdi; publisher::organisation::1175::Veladini, Luigi",Italian,3173435::Milan::Italy,,organisation::1234::Biblioteca Braidense,,,"Galdi's entry to the 1796 prize offered by the General Administration of Lombardy for the best essay on the theme 'What form of free government is best suited to the happiness of Italy?' 

A second edition followed in 1797-98, with the addition of a new chapter 7 on 'Antimoderatismo'. Two modern critical editions exist, based on the second edition: 
1) Armando Saitta, Alle Origini del Risorgimento: I Testi di un “Celebre” Concorso (1796) https://www.worldcat.org/title/alle-origini-del-risorgimento-i-testi-di-un-celebre-concorso-1796/oclc/4506567
2) ed. Valentino Cecchetti, Roma and Salerno 1994. 

On the first edition, translated by Villetard, see Enzo Bottasso, 'La prima edizione della memoria di Matteo Galdi sulla Repubblica Italiana unitaria', in Il pensiero politico 3 (1970): 401-408.",2,-0.09456692222499465,0.22643569774537628
4583,"New and old principles of trade compared, or, A treatise on the principles of commerce between nations, with an appendix",,1788,,,,Economics (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1620::Benjamin Vaughan; publisher::person::2736::John Debrett; publisher::person::1737::Joseph Johnson,English,2643743::London::United Kingdom,,organisation::1221::British Library,,,"Vaughan’s text ""displayed a thorough familiarity with both French and Scottish sources on commercial theory and policy, and advocated (among other things) replacing Britain’s protectionist trade restrictions with mutually beneficial free trade agreements... [it] stands as one of the... fullest celebrations
of Smithian political economy and free trade"". See David Burrows, ed., 'Sociability and
cosmopolitanism: social bonds on the fringes of the Enlightenment'.",1,-0.9999746858863247,-0.8788645757621183
4854,"New French Constitution adopted by the Convention, Aug. 22, 1795",,1795-12,,,,Human rights (FAST Topic); Law (FAST Topic),Constitutions (FAST Forms),,Integral (Translation Status),"publisher::organisation::2320::Bew, John; publisher::person::2325::James Ridgway; translator::person::2331::John Lawrence; editor::person::2331::John Lawrence",English,2643743::London::United Kingdom,"::translation of::3487::Constitution de l'an III (year 3 (1795)); ::part of::3486::Patriot's calendar, for the year 1796, containing the usual English almanack, the French calendar, with the corresponding days of our stile; the new Constitution of France, the petition of rights, the Bill of Rights, Magna Charta, the King's duties, the coronation oath, a very full and correct chronology of the leading events of the French Revolution, a map of the new division of France, and another of the present theatre of war, &c. &c. (1795-12)",,https://books.google.co.uk/books?id=rNVbAAAAQAAJ&printsec=frontcover&dq=Patriot%27s+Calendar+for+the+year+1796&hl=nl&sa=X&ved=2ahUKEwj97JOKk8HwAhUP8xQKHUuCDk4Q6wEwAHoECAMQAQ#v=onepage&q&f=false,,"P. 17-64, translation of the Constitution of the Year III (1795), including the Declaration of Rights and Duties of man and the citizen. It is unclear whether Lawrence translated it or whether he reprinted an existing translation. Reprinted in Perry's Historical Sketch of the French Revolution and in the (non-radical) A Collection of State Papers, Relative to the War Against France (London: Debrett, 1796).",0,-1.1293675749527101,-0.18700036796176683
3894,"Newgate et Tyburn, ou Recueil de procès criminels, traduits de l'anglois",,1796,,,,Human rights (FAST Topic); Law (FAST Topic); Politics and government (FAST Topic); Radicalism (FAST Topic),Court decisions and opinions (FAST Forms),,Integral (Translation Status),"translator::person::1602::Tobie, F.; publisher::person::2709::Victor Desenne",French,2988507::Paris::France,"::translation of::2597::The Newgate Calendar, 1700-1773 (1773)",,,,No copy found yet. See Rochedieu p. 290.,4,0.8963814087921722,-0.259241973336834
3243,New translation of Volney's Ruins or Meditations on the Revolution of Empires,,1802-11,,,,Anti-clericalism (FAST Topic); History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),translator::person::1193::Joel Barlow (Anonymous); publisher::organisation::1132::L'Imprimerie de la rue de Vaugirard (English Press) (Printed for Levrault); translator::person::1192::Thomas Jefferson (Anonymous),English,2988507::Paris::France,::translation of::2225::Les ruines ou Méditation sur les révolutions des empires (1791),organisation::1221::British Library,https://books.google.co.uk/books?id=d1wzAQAAMAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"Volney was not satisfied with the 1792 translation and, from 1795 onwards, sought to establish a new translation under his supervision. However, before the new translation appeared, a pirated ""new"" translation appeared in Philadelphia in 1799. 

According to Caron, Jefferson translated the invocation and chapters 1-19, Barlow chapters 20-24. Jefferson explicitly requested that his participation remain unmentioned as he feared his collaboration on such a (deist) work might be used by his political opponents to attack him.

Its publisher John Hurford Stone was responsible for its dissemination in America, sending a copy to Jefferson on 21 March 1803. This translation became the standard one for future reprints and was treasured, by amongst others, future president Abraham Lincoln and the poet Walt Whitman. 

Nathalie Caron, ‘Friendship, Secrecy, Transatlantic Networks and the Enlightenment. The Jefferson-Barlow Version of Volney’s Ruines (Paris, 1802)’, in Mémoires du livre. Studies in Book Culture, Vol.11, No.1 (Autumn 2019), pp.1-39. See also Madeleine Stern, 'The English Press in Paris', p.338.

URL is to the 1814 Dublin reprint.",4,-0.28014910673754784,-0.45816948716226413
4040,New translation of Volney's Ruins or Meditations on the Revolution of Empires,,,,,,,,,Preface (Paratext Forms); Hermeneutical (Paratext Functions); Meta-communicative (Paratext Functions),author::person::1193::Joel Barlow,English,,::paratext of::2717::New translation of Volney's Ruins or Meditations on the Revolution of Empires (1802-11),,,"From the Preface of the translator, p. vi: 'As the work has already become a classical one, even in English, and as it must become and continue to be so regarded in all languages in which it shall be faithfully rendered, we wish it to suffer as little as possible from a change of country; that as much of the spirit of the original be transfused and preserved as is consistent with the nature of translation'.","Translator explains that this new translation is justified by the many mistakes in the existing one. Claims that this new translation was overseen by the author himself. Calls the book's subject the most interesting one ever contemplated by the human race. Signed Paris, 1 November 1802.",0,-0.6383558075443361,0.36624692106399925
5071,New translation of Volney's Ruins or Meditations on the Revolution of Empires. Made under the inspection of the author,,1814,,,,Anti-clericalism (FAST Topic); History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),translator::person::1193::Joel Barlow; translator::person::1192::Thomas Jefferson,English,2964574::Dublin::Ireland,::other edition::3705::New translation of Volney's Ruins or Meditations on the Revolution of Empires (1802-11),,https://books.google.co.uk/books?id=d1wzAQAAMAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,Identical Dublin reprint. Very large number of publishers mentioned on title page (see URL).,1,-0.7593576851029922,-0.32356009066205405
4462,"New travels in the United States of America, performed in 1788",,1797,,,,Antislavery movements (FAST Topic); Economics (FAST Topic); Law (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic); Social problems (FAST Topic),Travel writing (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),"publisher::organisation::2151::Bumstead, Joseph; translator::person::1193::Joel Barlow",English,4930956::Boston::United States,"::other edition::3068::New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c. (1792-02)",organisation::1221::British Library,,,Identical reprint of the 1792 edition.,0,-0.7031699463547657,-0.05248888510865881
4461,New travels in the United States of America. Performed in 1788. By J.P. Brissot de Warville. Translated from the French,,1792,,,,Antislavery movements (FAST Topic); Economics (FAST Topic); Law (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic); Social problems (FAST Topic),Travel writing (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),"publisher::organisation::2149::Corbet, W.; translator::person::1193::Joel Barlow; publisher::person::1386::John Moore; publisher::person::2037::Patrick Byrne; publisher::organisation::2545::Rice, John; publisher::person::2208::William Jones",English,2964574::Dublin::Ireland,"::other edition::3067::New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c. (1792-02)",,https://books.google.be/books?id=kFhZAAAAcAAJ&printsec=frontcover&dq=brissot+New+travels+in+the+United+States+of+America&hl=nl&sa=X&ved=2ahUKEwi70qP6zITuAhVRrxoKHT9tAlQQ6wEwAXoECAMQAQ#v=onepage&q&f=false,,Dublin reprint of the 1792 London edition.,0,-0.718730931788619,-0.05841763617030343
4460,"New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c.",,,,,,,,,Preface (Paratext Forms); Community-building (Paratext Functions); Hermeneutical (Paratext Functions),author::person::1193::Joel Barlow,English,,"::paratext of::3066::New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c. (1792-02)",,,,"Translator's preface. Barlow praises Brissot for sharing his insightful account of liberty in America with the Europeans, who have a lot to learn from it. Especially the English are in need of such information, since what they think to know about America is mostly wrong. Brissot's observations are better and more judicious than all previous publications on the subject.",0,-0.634889042136261,0.34883733397635275
3364,"New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c.",,1794,,,,Antislavery movements (FAST Topic); Economics (FAST Topic); Law (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic); Social problems (FAST Topic),Travel writing (FAST Forms),,New edition (Printing and Publishing Status); Integral (Translation Status),publisher::person::2148::Jeremiah Samuel Jordan; translator::person::1193::Joel Barlow,English,2643743::London::United Kingdom,"::other edition::3064::New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c. (1792-02)",organisation::1221::British Library,"https://books.google.co.uk/books?id=FnEFAAAAQAAJ&pg=PR1&lpg=PR1&dq=New+travels+in+the+United+States+of+America,+performed+in+M.DCC.LXXXVIII.+Containing+the+latest+and+most+accurate+observations+...+By+J.+P.+Brissot+de+Warville&source=bl&ots=D4Or0-RvSV&sig=ACfU3U3Jqqp3Bp0TkNQcZXsEv8K46Ujyxg&hl=nl&sa=X&ved=2ahUKEwiA562UlpfmAhUJTxUIHeZpDLwQ6AEwBXoECAoQBA#v=onepage&q=New%20travels%20in%20the%20United%20States%20of%20America%2C%20performed%20in%20M.DCC.LXXXVIII.%20Containing%20the%20latest%20and%20most%20accurate%20observations%20...%20By%20J.%20P.%20Brissot%20de%20Warville&f=false",,"Brissot's account of America was written before the revolution as a lesson in liberty for the European people. Barlow translated the second, corrected edition, published in 1791 with a new, revised preface by the author explicitly referencing the revolution in France. This is the second edition, published after Brissot's death in 1793. It contains a new translator's preface and a posthumous biography by the editor.

On the different editions: Leech, Cosmopolitanism, p. 98.",0,-1.094305941874828,-0.373819255377402
4068,"New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c.",,,,,,,,,Preface (Paratext Forms); Community-building (Paratext Functions); Hermeneutical (Paratext Functions),author::person::1193::Joel Barlow,English,,"::paratext of::2765::New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c. (1794)",,,,"Updated version of the translator's preface to the first edition, now taking into account Brissot's death in 1793. The tone is more radical, cosmopolitan and pro-American. 

See Leech, Cosmopolitanism, p. 98.",0,-0.634889042136261,0.34883733397635275
4459,"New travels in the United States of America, performed in M. DCC. LXXXVIII. Containing the latest and most accurate observations on the character, genius and present state of the people and government of that country, their agriculture, commerce, manufactures and finances, quality and price of lands and progress of the settlements on the Ohio and the Mississippi, political and moral character of the Quakers and a vindication of that excellent sect from the misrepresentations of other travellers, state of the Blacks, progress of the laws for their emancipation and for the final destruction of slavery on that continent, accurate accounts of the climate, longevity, comparative tables of the probabilities of life between America and Europe, &c., &c.",,1792-02,,,,Antislavery movements (FAST Topic); Economics (FAST Topic); Law (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic); Social problems (FAST Topic),Travel writing (FAST Forms),,New edition (Printing and Publishing Status); Extended (Translation Status); Integral (Translation Status),publisher::person::2148::Jeremiah Samuel Jordan; translator::person::1193::Joel Barlow,English,2643743::London::United Kingdom,::translation of::3065::Nouveau voyage dans les Etats-Unis de l'Amérique septentrionale fait en 1788 (1791-04),organisation::1221::British Library,,,"Brissot's account of America was written before the revolution as a lesson in liberty for the European people. Barlow translated the second, corrected edition, published in 1791 with a new, revised preface by the author explicitly referencing the revolution in France. The third chapter is a translation of Brissot & Clavière's De la France et des États-Unis (including Barlow's biography of Brissot), which had previously been published separately. The translator in his preface sings the praise of Brissot, whom he calls an indefatigable defender of the rights of mankind. Brissot comments on the text in his autobiography, saying that France ought to connect itself with the free Americans. A second edition with new paratextual material appeared in 1794.

On the different editions: Leech, Cosmopolitanism, p. 98.",0,-1.074178465254391,-0.3940503093179578
5165,Nomi de' mesi,,1796-07-29,,11 Termidoro Anno IV,,Languages (FAST Topic); Republicanism (FAST Topic),Calendars (FAST Forms),,,translator; author::person::1200::Giovanni Rasori,,,::part of::3797::Giornale della Società degli Amici della Libertà e dell'Uguaglianza. (Floreale anno 4/Messidoro anno 5 (1796-05/1797-06)),,,"""Si veggono tante varie traduzioni dei nomi Francesi dei mesi dell'anno, e talune così incongrue, che non abbiamo potuto a meno di presentarne una come siamo d'avviso che torni più ragionevolmente d'adottare. Il messidoro, per esempio, è stato tradotto 'mietitore'; e il vendemmiare, 'vendemmiatore': qui vi son due errori: con queste due parole non si è voluto in Francese indicare l'uomo che miete e l'uomo che vendemmia; mentre le parole sostituite in Italiano indicano appunto così. In secondo luogo si osservi che i tre modi d'ogni stagione hanno la desinenza comune, e quella serve a indicare appunto che que'mesi appartengono alla stagione medesima, e a far che si ritengano più facilmente nella memoria; ora questa desinenza è accomunata a due stagioni diverse traducendo 'vendemmiatore' e 'mietitore'. Parimenti ho letto tradotto 'termale': se si vorrà dare la medesima desinenza agli altri due mesi dell'estate converrebbe dir 'fruttale' e 'messale'; la prima è una cattiva desinenza, la seconda indica un arnese che fa ridere i repubblicani: io tradurrei dunque così: 

Vendemifero, Brumifero, Frigifero
Nevoso, Piovoso, Ventoso
Germile, Fiorile, Pratile
Messidoro, Termidoro, Fruttidoro 

La terminazione in 'fero', tratta dal latino ci suona meglio della terminazione francese italianizzata: quella in 'ile' parimente, laddove 'plateale' suonerebbe malissimo.","Rasori's proposal for translating the names of months in the French Republican Calendar. 
In issue no. 20 of his Giornale, p. 156.",2,0.049705977936829064,0.4928899392045033
4951,Nootka Sound Crisis,,1790-06,uncertainty (Wikidata),,,Politics and government (FAST Topic); War (FAST Topic),Pamphlets (FAST Forms),,Source-text (Translation Status),author::person::1186::Thomas Paine (Anonymous),English,2988507::Paris::France,,,,,"Placeholder title. From London, Thomas Paine sent a pamphlet to La Fayette on the Nootka Sound Crisis,  recommending an offensive in the English Channel by the combined French and Spanish fleets. La Fayette had this translated and published anonymously as indicated in letters he wrote to William Short (Jefferson's replacement as US ambassador in France) during June 1790. Pamphlet is missing from the Short archives. See H. W. Landin, 'Some letters of Thomas Paine and William Short on the Nootka Sound Crisis' (Journal of Modern History, XII 1941) and Louis Gottschalk & Margaret Maddox, Lafayette in the American Revolution: From the October Days through the Federation (University Chicago Press, 1973), 291, citing Davenport, ed. Gouverneur Morris Diary, I: 572-573.",1,-0.0822795386660018,-0.7874802927412544
3342,Notes détachées sur l'ouvrage de M. le Docteur Price,,1784-09,,,,History (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),"author::person::1263::Honoré-Gabriel Riqueti, comte de Mirabeau; publisher::person::1737::Joseph Johnson",French,2643743::London::United Kingdom,"::part of::2289::Considérations sur l'ordre de Cincinnatus, ou imitation d'un pamphlet anglo-américain. Par le comte de Mirabeau. Suivies de plusieurs pièces relatives à cette institution, d'une Lettre de feu M. Turgot, Ministre d’Etat en France, au Docteur Price, sur les législations américaines & de la traduction d’un pamphlet du Docteur Price, intitulé Observations on the importance of the American Revolution and the means of making it a benefit to the world, accompagnée de réflexions & de notes du traducteur (1784-09)",,https://books.google.co.uk/books?id=X-9aAAAAQAAJ&pg=PR12&dq=Conside%CC%81rations+sur+l%27ordre+de+Cincinnatus&hl=nl&sa=X&ved=0ahUKEwjk6_mc1-_nAhXQYcAKHQXOASwQ6AEIMTAB#v=onepage&q=Conside%CC%81rations%20sur%20l'ordre%20de%20Cincinnatus&f=false,,,3,0.14421843250273825,-0.8295196745592773
3527,"Notes on the State of Virginia, written in the year 1781, somewhat corrected and enlarged in the winter of 1782, for the use of a Foreigner of distinction, in answer to certain queries proposed by him",[Bound with] Draught of a Fundamental Constitution for the Commonwealth of Virginia,1785,,,,Law (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),"publisher::organisation::1165::Pierres, Philippe-Denis; author::person::1192::Thomas Jefferson",English,2988507::Paris::France,,,,,"1st London edition published by Stockdale in 1787.

Published privately ""for the author"". Jefferson's descriptive essays on his home state of Virginia are ""a classic statement about the promise and the perils of the American experiment"" and ""the first attempt by an American to describe comprehensively the natural history, geography, inhabitants, and political structure of a part of North America in a single, concise work"" (Frank Shuffleton, Introduction to Notes).

Jefferson began this work in the spring of 1781 in response to questions from the Marquis de Barbé Marbois, Secretary of the French Legation in Philadelphia. Marbois's queries were forwarded to the outgoing governor, Jefferson. By December, he forwarded Marbois a draft, but cautioned that it was ""very imperfect"" (Papers, 6:142). Over the next two years, Jefferson continued expanding the notes and sent manuscript copies to various friends for comments. Many in his circle requested copies, so Jefferson eventually decided to produce a private edition, but before he could do so he embarked to Paris to take up his post as the U.S. Minister to France. 

From Paris, in May 1785, he announced to James Madison that the printers ""yesterday finished printing my notes. I had 200 copies printed, but do not put them out of my own hands, except two or three copies here, and two which I shall send to America, to yourself and Col. Monroe..."" (Papers, 8:147). 

Taking advantage of low printing costs in Paris, Jefferson published three more tracts, including the Constitution of Virginia; the Virginia Statute of Religious Freedom, and his ideas on currency, some of which were bound in with copies of the Notes. The Virginia Constitution was the first state constitution to be created, drafted in May 1776 as the state declared independence from Great Britain. Primarily the work of John Mason and James Madison, the Virginia Constitution created a bicameral legislature, an Executive of a Governor and a Council of State, and inferior and superior courts. The right to vote was closely restricted to men over twenty-one of significant wealth.",1,-0.16172090258482025,-1.0054364008048922
4471,"Notice sur la vie de Sieyès, Membre de la première Assemblée Nationale et de la Convention, écrite à Paris, en messidor, deuxième année de l'ère républicaine (vieux style, juin 1794)",,1794,,L'an troisième,,Politics and government (FAST Topic),Biographies (FAST Forms),,Source-text (Translation Status),"author::person::1543::Emmanuel-Joseph Sieyès; author::person::2156::Konrad Engelbert Oelsner; publisher::organisation::1111::Maradan, Claude-François",French,2988507::Paris::France,,organisation::1222::Bibliothèque nationale de France,https://gallica.bnf.fr/ark:/12148/bpt6k57882625/f4.item.zoom,,"Unclear if the Notice was originally written by Oelsner and revised by Sieyes or the other way round. Either way, as the preface makes clear this (auto)biography was a concerted effort to clear Sieyes' name from various false accusations (""calomnie""), concluding with a vindication of all the charges that had been brought against him by the ""opposition parties"". Its timing (written in June and July 1794, in the months leading up to Robespierre's execution on 27 July 1794) may provide another clue.
Oelsner, who lived in Paris from July 1790 to September 1794 and from April 1795 onwards, was also the author of 'Historical letters on the most recent occurrences in France', published in Wilhelm von Archenholz's journal Minerva under the pseudonym 'O'. This influential monthly provided German readers with a series of first-hand reports, alongside translations of key documents relating to the French Revolution. The philosopher Georg Wilhelm Friedrich Hegel was a subscriber, and friend of Oelsner, and first encountered Volney's 'Ruines' and Rabaut Saint-Etienne's 'Precis de l'histoire de la Revolution francaise pour 1792' in Minerva. Hegel referred to Sieyes and his ideas quite often in his own work and Oelsner also published a defence of Sieyes in the journal Klio (1796). For more on this, see James Schmidt, 'Cabbage Heads and Gulps of Water: Hegel on the Terror' (Political Theory 26:1, 1998)",3,1.1782018204060554,-0.5910364248292291
4027,Notice sur la vie et les ouvrages de Condorcet,,1796,,,,,Biographies (FAST Forms),,Source-text (Translation Status),author::person::2109::Antoine Diannyère,French,2988507::Paris::France,,,,,,3,1.0214784167228887,-0.45893113218343273
4028,"Notizia della vita, e delle opere di Condorcet di Antonio Diannyere socio dell'Istituto Nazionale",,1797,,Anno primo repubblicano,,,Biographies (FAST Forms),,Integral (Translation Status),translator::person::1212::Luigi Bossi,Italian,3164603::Venice::Italy,::translation of::2703::Notice sur la vie et les ouvrages de Condorcet (1796); ::part of::2702::Abbozzo di un quadro storico dei progressi dello spirito umano. Opera postuma di Condorcet (1797),,,,,2,-0.05832173398790769,1.2472343670280825
3885,"Nouveau plan d'éducation pour toutes les classes de citoyens, par M. Verlac. Avec un Traité de la nature de la liberté en général, de la liberté civile et des principes du gouvernement, ouvrage extrait d'un auteur anglais & qui en France peut servir de catéchisme national",,1789,,,,Education (FAST Topic); Human rights (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,New edition (Printing and Publishing Status); Extended (Translation Status),"translator::person::1594::Bertrand Verlac; publisher::organisation::2303::Bizette; publisher::organisation::1591::Defer de Maisonneuve, André",French,2988507::Paris::France; 2970777::Vannes::France,"::other edition::2592::Observations sur la nature de la liberté civile, sur les principes du gouvernement, sur la justice et la politique de la guerre avec l'Amerique, auxquelles on a ajouté un appendix & un postscriptum, contenant un état de la dette nationnale, une estimation de l'argent tiré du public, par les taxes, & un exposé du révenu & des dépenses de la nation, depuis la dernière guerre: Par Richard Price, D.D. F.R.S. Traduit de l'Anglois, sur la onzième edition, augmentée & corrigée par l'auteur (1776)",organisation::1221::British Library,https://gallica.bnf.fr/ark:/12148/bpt6k3044162c,,"This is a re-edition of an existing translation with a whole new treatise on civil liberty and republican government added by Verlac.
Rochedieu p. 261.",4,0.8412551927791181,-0.6371147050617586
3948,"Nouveau précis de l'histoire d'Angleterre, depuis les commencemens de cette monarchie, jusqu'en 1783",,1783,,,,History (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),"publisher::organisation::1642::Belin, François; translator::person::1282::Félicité Brissot de Warville (Miss. D.P.)",French,2988507::Paris::France,"::translation of::2628::An abridgment of the history of England, from the invasion of Julius Cæsar, to the death of George II (1783)",,"https://books.google.be/books?id=-qdfeC21ZgwC&pg=PT3&lpg=PT3&dq=Nouveau+Pr%C3%A9cis+de+l%27histoire+d%27Angleterre,+depuis+les+commencemens+de+cette+monarchie,+jusqu%27en+1783&source=bl&ots=2c39PjTrx-&sig=ACfU3U1NDZqyCAa0vk4MSMRAwa7QXct9SA&hl=nl&sa=X&ved=2ahUKEwijt6f4g4vpAhWlsaQKHQqhDU8Q6AEwAHoECAgQAQ#v=onepage&q&f=false",,Goldsmith's history of England was popular with French radicals for the social and political critique it contained.,4,0.8563057898772677,-0.09575867654073714
4069,"Nouveau précis de l'histoire d'Angleterre, depuis les commencemens de cette monarchie, jusqu'en 1783",,,,,,,,,Notes (Paratext Forms); Preface (Paratext Forms); Hermeneutical (Paratext Functions),author::person::1282::Félicité Brissot de Warville (Miss. D.P.),French,,"::paratext of::2767::Nouveau précis de l'histoire d'Angleterre, depuis les commencemens de cette monarchie, jusqu'en 1783 (1783)",,,,"Translator praises the conciseness of this history book and recommends it to all the French, since the history of England is so relevant to their own. Has added some notes to the text.",0,0.485476026234632,0.4428408476763147
